id,order_status,total_price,order_paid,day,time,quantity,product_id,product_name,unit,mode_delivery,merchant_id,productImg
521,11,47.7,1,Sat,12:31:15 PM,3,1595,MOUTHGASM CRUNCHY,Unit,1,839,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/839-1603014030494.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201121%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201121T042758Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=1e3bf22443671007ceeb99dc5b4e21fbcd182e9caaeb7146ce8df9b564ec3286\"""
522,11,20,1,Sat,12:44:53 PM,2,832,Churros dinda,Pek,1,507,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/507-1602838537232.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201121%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201121T044248Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=ff1727bc192b42fd6316682f15e48e614c1b54d563a4065723e2333ba4a8839d\"""
523,11,10,1,Sat,1:04:18 PM,1,1802,Regular Pack,Pek,1,923,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/923-1603127175983.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201121%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201121T050337Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5c87976ef1ed49937509a621f5a808b290762b6c8fb41bfa1305e0d6fe09fd1c\"""
524,4,12,0,Sat,3:15:32 PM,2,4950,Bee Hoon Sup,Pek,1,2199,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2199-1604474659789.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201121%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201121T071435Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=95c1f0dfcbcdf7b270e9275b81715c1ed8794e0b5859a213ff0418d0e5dd41eb\"""
525,4,4,0,Sat,4:37:19 PM,2,6658,Nasi Lemak Pandan,Pek,1,2804,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2804-1605713915820.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201121%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201121T083630Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=2fd31cbfd04875e4870e545bb239d2bbeb1735839a78657874d4cd7f943da7b2\"""
526,4,78,0,Sat,8:10:11 PM,2,4417,Makette kambing perap,Kg,1,2014,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2014-1604118707822.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201121%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201121T120648Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e8f251b874e5b78dc08c4b7cee9b27b84a0e1a098a212b09e0c4c21a81743ae1\"""
527,11,24,1,Sat,10:15:01 PM,1,7166,Lipmatte Viral (Kod : Cepat Move On),Unit,1,2952,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2952-1605967158584.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201121%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201121T141440Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=ab1b8bae9c51c70ce7841ab3efd3c4d547dcdd2f62f5dbae31e696b78ca73baf\"""
528,4,10,0,Sat,11:29:17 PM,1,6448,Almond Milk Choco,Pek,1,2738,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2738-1605588411547.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201121%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201121T152855Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=bcaf945d80942fbae759eb8e8d678e43ae0a66707440bc173fb3525e61a868b2\"""
529,4,20,0,Sun,5:51:22 AM,1,6541,Mini Boyan Ayam,Pek,2,2761,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2761-1605672943536.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201121%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201121T214956Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=f210d3c69bad5f5e97b46221e585d2726cb3a2b17f4a8db10b00c687bb0e8c58\"""
530,4,10,0,Sun,12:00:38 PM,2,4944,Nasi Ayam,Pek,1,2199,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2199-1604472808305.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201122%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201122T040026Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9181bc73cbd00bf3d8fd623537989959b7726fa791556068346e1d1112da0000\"""
531,10,24,0,Sun,12:51:14 PM,4,4375,Nasi Kak Nun,Unit,1,1997,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1997-1604078898595.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201122%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201122T045003Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c7c9deda28f0e87a3cbdc77d8b1f17626a197f9be15005cf138547ba563bf57d\"""
532,4,10,0,Sun,1:41:26 PM,2,5340,Kek manggo cheese,Unit,1,2321,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2321-1604736352220.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201122%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201122T054055Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=370894b92a45f12be6b2f958984ba52ab6e5a8daec31d74ec7d8a5ab8d194c31\"""
533,11,35,1,Sun,3:03:14 PM,1,7199,Decoupage mini jute bag,Unit,2,2963,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2963-1606000237873.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201122%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201122T070254Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e86748a39ccc1ca8509d7dbc1d03739d2a8a4658f759362285fdc40889bc322d\"""
534,3,10,0,Sun,4:23:34 PM,2,5341,Kek vanila cheese,Unit,1,2321,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2321-1604736565308.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201122%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201122T082250Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=2f6f62fc476fbf591d13022afe827ac145b35f074d96b4167b2756b649d63c0e\"""
535,11,30,1,Sun,8:01:51 PM,2,6892,Pes Asam Pedas (Ayam/Daging),Pek,1,2890,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2890-1605803286410.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201122%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201122T120051Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5d615f4b154b8e9b3716f90ae8b27945f579cfea085e9f1ca3e542741a58e686\"""
536,4,0,0,Mon,12:01:11 AM,0,828,Kek Buah Kukus,Pek,1,497,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/497-1602837725005.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201122%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201122T160018Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=8410f8894aec1566a98867e6532bad218ebd59f7ad05cc7a2c266bedaa546e54\"""
537,4,0,0,Mon,5:47:32 AM,0,6551,Popia Crispy Nestum,Unit,1,2767,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2767-1605677842001.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201122%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201122T214641Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e4897a25a281e8b878dbbfffafb05b752b739b0f6ac5ef0e13b33212274cff8c\"""
538,3,9,0,Mon,1:13:36 PM,1,7396,Caramel Milk,Unit,2,3022,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3022-1606107664761.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201123%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201123T051127Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=bc07e5bc01ca0e45fb7afc68cb38e2dcc14bfeb65a25b2cba852385f0e649ea4\"""
539,11,18,1,Mon,1:16:04 PM,1,7396,Caramel Milk,Unit,2,3022,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3022-1606107664761.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201123%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201123T051523Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=417b48272298a1a407682867c3fe73d6d2350623e8ea140daeb5a035ab3d5440\"""
540,8,20,0,Mon,1:37:32 PM,2,5743,TAKOYAKI BY CHEFTAKO,Pek,1,1947,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1947-1604972139688.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201123%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201123T053640Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9a58c660b323c634ec9a53c579fc3f07a2ad03bcfef96e467528ab46f196e975\"""
541,8,23,0,Mon,9:16:01 PM,1,7187,Banoffee Jar,Unit,1,2957,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2957-1605973723946.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201123%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201123T131138Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=0c719cf3339e46a3a1e1fa2968bfe38e6233c30678a40e25c96036ecf615c243\"""
542,4,15,0,Tue,11:03:58 AM,3,6317,Jus Kedondong Handsome Boi (500ml),Unit,1,2695,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2695-1605500081285.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201124%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201124T030256Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=60efa54e53e8e29ba3513963a3bb24e3ac79662950f3b3d3566747d4d2c94aee\"""
543,11,10,1,Tue,5:03:51 PM,2,7492,Nasi lauk 2 jenis,Pek,2,3078,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3078-1606183700365.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201124%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201124T090157Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=b29e090d242fa1874bb8cdf5db594d4ad6d94eeca5c31b026b9100a5d2f4a0b7\"""
544,4,1500,0,Tue,5:07:23 PM,1,4152,Pakej website,Unit,1,1921,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201124%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201124T090709Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=40c5cbfcd5b49167112dd32cbc30ad19b4bd0f1d314470a34bd6eb36dea2c123\"""
545,4,1500,0,Tue,5:18:01 PM,1,4152,Pakej website,Unit,2,1921,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201124%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201124T091752Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=58d5ab6712909626c60bf1edc043639bc577e7c363658de3aecfaf2309875da9\"""
546,4,1500,0,Tue,5:37:15 PM,1,4152,Pakej website,Unit,1,1921,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201124%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201124T093511Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=8174e639a651e968f600aa77368f78496090a5dfb2cedb57dc56d4e5e335cd5e\"""
547,8,15,0,Tue,7:00:37 PM,3,6204,Bubur ayam POWER,Unit,1,2656,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2656-1605346530212.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201124%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201124T110026Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=bd20b475fc35a1cf6ab5f9c6a7dfeb05060c358197ec35e0141173f2f8244ae4\"""
548,11,6.5,1,Tue,10:31:25 PM,1,7591,Sos Telur Masin,Pek,2,3114,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3114-1606226883024.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201124%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201124T143047Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=9bcf4e1145c70c51909acc0ea743eda994d207dc456b5a0439059979ab804a46\"""
549,11,12,1,Tue,10:36:27 PM,1,7592,Buttermilk Sauce,Pek,1,3114,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3114-1606226982072.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201124%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201124T143545Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=cfdbbe1b5f10be0c79b162ebc871f2d275e8014a73b175b2eb2b5fff110a1be7\"""
550,8,1500,0,Wed,1:41:36 PM,1,4152,Pakej website,Unit,2,1921,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201125%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201125T054119Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=29d981785e4df6b59dcbc2d5ce91aad8d05f97cc84240f3797eceb7d1cce25ca\"""
551,4,51,0,Wed,5:10:37 PM,3,7670,Kuih Lidah EjotChips,Unit,1,3136,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3136-1606292029862.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201125%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201125T090919Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5dd643fc87a48fa214b3a4549c3f8e0379c32494d087b794436f5ebcdf272936\"""
552,11,10,1,Wed,8:14:23 PM,2,7492,Nasi lauk 2 jenis,Pek,2,3078,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3078-1606183700365.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201125%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201125T121338Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=73367448e8df639611d638fe5375ae014806e99a900d2f220ed59af5b0d81873\"""
553,4,9,0,Thu,11:02:50 AM,3,7191,Bubur berlauk,Pek,1,2960,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2960-1605977808952.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T030143Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=74d2154af83f06ef6ac26e3bc26fc22f3d3247b4d9d206ffe1caa473e777c46f\"""
554,10,1500,0,Thu,11:16:15 AM,1,4152,Pakej website,Unit,2,1921,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T031543Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=4dc53eeedee8828e9ace14539ddc53d0e959a44007f49a88d3692a16e2a4e22c\"""
555,8,1500,0,Thu,11:18:09 AM,1,4152,Pakej website,Unit,2,1921,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T031740Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=8b3bbda37f070e4d31640255939f219659b1af4752f23559e0cb54ba22a397d5\"""
556,8,1500,0,Thu,11:26:09 AM,1,4152,Pakej website,Unit,2,1921,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T032559Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=797c5b7656e7225463a7bd6153c2522cb509fca4ef0fb742488d7477dd6ca7a9\"""
557,8,1500,0,Thu,11:33:15 AM,1,4152,Pakej website,Unit,2,1921,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T032212Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=4f2dee2587693c4d095710468fe667a838b40586c5db69cc55c450289ec59586\"""
558,4,1500,0,Thu,2:11:43 PM,1,4152,Pakej website,Unit,2,1921,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T061129Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c45510b186005b13b694b09d083543decb4270d132102f91e29bff30ace06d24\"""
559,8,28,0,Thu,10:00:30 PM,1,7127,Kuih Semperit Viral tanpa nama(50 pcs),Pek,2,2790,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2790-1605943844208.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T135939Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=11ad2c8460e52176595cdb6c78d31094f2a918d503053b425537e1adc1125f29\"""
560,11,12,1,Thu,11:34:30 PM,1,7776,Jeruk Mangga Asam Boi Fresh,Pek,2,3193,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3193-1606403986599.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T153226Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=fac89adfd5c342e18557687510af1d34250a7097681b49a89e971191f3c89dbf\"""
561,4,13,0,Fri,4:15:15 PM,1,3738,Peneram Panas ?,Pek,1,1786,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1786-1603727780031.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201127%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201127T081453Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=fd17ccee74e91fb3c3cb5a4baf0fbe5b4245a7cb6893a9856bd100b6284216ad\"""
562,4,15.9,0,Fri,9:44:52 PM,1,3144,Cheese Burger (Beef patty 160g) ?,Unit,2,1514,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1514-1603451429592.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201127%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201127T134321Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=614c63315c5f821c87ec6c2fed73ee134ac14ce1658789ac04da8aebb32c9a8d"""
563,4,14,0,Sat,11:53:08 AM,2,7756,Ayam penyet/lado,Pek,1,3177,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3177-1606386859183.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T035216Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=d4aaaec8e98f1352691a7f0208d5aa7d66dc68d4a2e51d8474deb4b8a4f05867"""
564,11,15,1,Sat,5:02:16 PM,1,1802,Regular Pack,Pek,1,923,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/923-1603127175983.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T090146Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=350c8f986ec86d3ff5ecd6f856b7d37250dfa7983df774e79feb650bfd234faa"""
